kl,wkl
8, 0.612076
9, -0.710882
1, -0.310441
2, -0.118071
3, -0.454056
4, -0.672844
5, -1.063100
6, 0.273660
7, 0.443049
8, 0.609269
9, -0.702760
1, -0.288062
2, -0.129070
3, -0.467842
4, -0.649563
5, -1.074542
6, 0.259319
7, 0.454771
8, 0.603507
9, -0.709981
1, -0.306109
2, -0.108242
3, -0.478894
4, -0.657734
5, -1.065113
6, 0.254315
7, 0.439690
8, 0.620912
9, -0.719218
1, -0.313572
2, -0.113015
3, -0.462000
4, -0.671776
5, -1.074093
6, 0.286104
7, 0.437586
8, 0.619567
9, -0.714455
1, -0.290912
2, -0.121377
3, -0.476404
4, -0.641158
5, -1.085392
6, 0.266641
7, 0.448420
8, 0.615569
9, -0.721341
1, -0.309408
2, -0.101059
3, -0.486990
4, -0.648858
5, -1.076933
6, 0.262233
7, 0.432254
8, 0.633328
9, -0.730594
1, -0.317472
2, -0.106433
3, -0.469339
4, -0.663196
5, -1.086488
6, 0.293616
7, 0.429484
8, 0.631482
9, -0.724531
1, -0.294814
2, -0.117998
3, -0.483180
4, -0.641205
5, -1.097713
6, 0.280182
7, 0.440960
8, 0.625624
9, -0.731542
1, -0.312714
2, -0.097210
3, -0.494330
4, -0.648824
5, -1.088865
6, 0.275437
7, 0.427007
8, 0.641828
9, -0.740233
1, -0.320515
2, -0.102221
3, -0.477039
4, -0.663220
5, -1.098111
6, 0.307343
7, 0.424256
8, 0.640061
9, -0.734135
1, -0.298461
2, -0.109847
3, -0.491459
4, -0.631844
5, -1.108961
6, 0.286828
7, 0.433885
8, 0.636731
9, -0.740430
1, -0.315032
2, -0.088419
3, -0.503340
4, -0.640310
5, -1.098013
6, 0.280758
7, 0.422703
8, 0.651190
9, -0.748448
1, -0.322978
2, -0.093519
3, -0.486003
4, -0.654834
5, -1.107335
6, 0.312449
7, 0.419861
8, 0.649366
9, -0.742246
1, -0.300561
2, -0.102047
3, -0.500277
4, -0.625331
5, -1.118558
6, 0.293663
7, 0.430473
8, 0.645329
9, -0.749003
1, -0.316683
2, -0.080487
3, -0.512001
4, -0.634741
5, -1.105975
6, 0.286820
7, 0.419107
8, 0.660528
9, -0.757268
1, -0.324304
2, -0.085119
3, -0.495302
4, -0.649084
5, -1.114692
6, 0.318250
7, 0.416931
8, 0.659205
9, -0.752499
1, -0.301872
2, -0.094817
3, -0.509212
4, -0.622381
5, -1.126238
6, 0.301691
7, 0.428359
8, 0.654264
9, -0.759586
1, -0.319955
2, -0.074402
3, -0.519759
4, -0.630032
5, -1.117600
6, 0.297229
7, 0.413619
8, 0.670905
9, -0.768182
1, -0.328502
2, -0.080129
3, -0.501604
4, -0.644818
5, -1.127507
6, 0.328635
7, 0.410008
8, 0.668486
9, -0.760514
1, -0.306424
2, -0.089080
3, -0.515747
4, -0.617453
5, -1.138601
6, 0.311106
7, 0.419852
8, 0.664495
9, -0.766819
1, -0.323968
2, -0.068270
3, -0.526100
4, -0.626534
5, -1.127830
6, 0.305747
7, 0.404612
8, 0.682572
9, -0.775813
1, -0.332593
2, -0.074098
3, -0.507954
4, -0.641161
5, -1.137714
6, 0.336519
7, 0.401119
8, 0.680212
9, -0.768465
1, -0.310272
2, -0.082749
3, -0.522074
4, -0.612051
5, -1.148995
6, 0.318105
7, 0.412042
8, 0.675979
9, -0.775375
1, -0.327504
2, -0.061844
3, -0.532529
4, -0.621248
5, -1.137838
6, 0.312525
7, 0.397445
8, 0.693687
9, -0.784231
1, -0.335663
2, -0.067008
3, -0.515190
4, -0.635925
5, -1.147127
6, 0.343717
7, 0.394410
8, 0.691766
9, -0.777781
1, -0.313190
2, -0.076725
3, -0.529100
4, -0.609367
5, -1.158611
6, 0.327278
7, 0.405741
8, 0.686867
9, -0.784794
1, -0.330096
2, -0.055734
3, -0.540044
4, -0.617916
5, -1.147996
6, 0.321744
7, 0.393018
8, 0.702664
9, -0.793031
1, -0.337889
2, -0.060359
3, -0.523394
4, -0.632492
5, -1.156645
6, 0.352882
7, 0.390531
8, 0.701189
9, -0.787718
1, -0.315574
2, -0.071729
3, -0.536720
4, -0.609706
5, -1.168255
6, 0.339276
7, 0.402828
8, 0.694923
9, -0.795061
1, -0.333024
2, -0.051168
3, -0.547175
4, -0.617781
5, -1.158740
6, 0.334437
7, 0.388990
8, 0.711228
9, -0.803353
1, -0.340760
2, -0.055689
3, -0.530678
4, -0.632282
5, -1.167215
6, 0.365361
7, 0.386596
8, 0.709828
9, -0.798246
1, -0.317638
2, -0.070871
3, -0.542808
4, -0.614453
5, -1.178921
6, 0.356008
7, 0.402755
8, 0.699218
9, -0.806723
1, -0.336088
2, -0.051272
3, -0.552429
4, -0.621423
5, -1.171517
6, 0.352373
7, 0.386909
8, 0.716051
9, -0.814987
1, -0.343422
2, -0.055225
3, -0.536506
4, -0.635896
5, -1.179320
6, 0.383798
7, 0.384689
8, 0.714855
9, -0.810167
1, -0.320671
2, -0.066824
3, -0.549744
4, -0.612582
5, -1.191206
6, 0.370232
7, 0.398288
8, 0.707922
9, -0.818080
1, -0.338453
2, -0.046456
3, -0.559943
4, -0.620055
5, -1.182646
6, 0.365947
7, 0.384270
8, 0.723979
9, -0.826121
1, -0.347035
2, -0.052085
3, -0.542094
4, -0.634701
5, -1.192253
6, 0.396408
7, 0.380507
8, 0.721511
9, -0.818295
1, -0.323874
2, -0.065514
3, -0.554981
4, -0.614646
5, -1.203881
6, 0.385249
7, 0.394794
8, 0.713227
9, -0.826245
1, -0.342033
2, -0.045810
3, -0.564262
4, -0.622383
5, -1.195486
6, 0.381294
7, 0.378363
8, 0.731056
9, -0.834643
1, -0.350372
2, -0.051103
3, -0.546938
4, -0.636822
5, -1.204651
6, 0.411295
7, 0.374997
8, 0.728919
9, -0.827649
1, -0.328227
2, -0.060116
3, -0.560687
4, -0.608650
5, -1.216117
6, 0.393804
7, 0.387543
8, 0.723813
9, -0.835439
1, -0.343469
2, -0.038519
3, -0.572252
4, -0.618138
5, -1.202674
6, 0.386605
7, 0.377412
8, 0.738168
9, -0.843126
1, -0.351405
2, -0.043199
3, -0.555652
4, -0.632667
5, -1.211242
6, 0.416995
7, 0.374459
8, 0.736427
9, -0.836950
1, -0.328841
2, -0.055779
3, -0.568647
4, -0.612236
5, -1.222633
6, 0.405228
7, 0.387504
8, 0.729154
9, -0.844463
1, -0.346398
2, -0.035399
3, -0.578573
4, -0.619990
5, -1.213632
6, 0.400844
7, 0.373390
8, 0.745537
9, -0.852441
1, -0.353649
2, -0.039127
3, -0.563051
4, -0.634480
5, -1.221081
6, 0.431865
7, 0.370992
8, 0.744304
9, -0.847307
1, -0.331359
2, -0.047565
3, -0.577177
4, -0.605159
5, -1.232182
6, 0.413282
7, 0.382633
8, 0.739896
9, -0.854685
1, -0.348120
2, -0.026553
3, -0.587821
4, -0.613280
5, -1.222001
6, 0.408125
7, 0.370616
8, 0.754963
9, -0.862316
1, -0.356418
2, -0.031687
3, -0.570927
4, -0.627617
5, -1.230871
6, 0.437311
7, 0.367580
8, 0.753085
9, -0.856136
1, -0.333704
2, -0.043982
3, -0.583776
4, -0.605704
5, -1.242732
6, 0.424916
7, 0.381696
8, 0.745444
9, -0.864122
1, -0.350691
2, -0.023239
3, -0.593732
4, -0.614300
5, -1.232236
6, 0.419878
7, 0.368010
8, 0.762156
9, -0.872144
1, -0.358937
2, -0.028303
3, -0.576704
4, -0.628982
5, -1.241252
6, 0.450198
7, 0.364342
8, 0.759904
9, -0.864569
1, -0.335856
2, -0.039972
3, -0.590006
4, -0.605722
5, -1.253012
6, 0.436793
7, 0.377869
8, 0.753065
9, -0.872365
1, -0.352213
2, -0.018685
3, -0.600955
4, -0.613873
5, -1.242404
6, 0.431336
7, 0.366935
8, 0.767294
9, -0.879684
1, -0.360166
2, -0.023276
3, -0.584570
4, -0.628409
5, -1.250796
6, 0.461285
7, 0.363834
8, 0.765503
9, -0.873295
1, -0.337690
2, -0.032675
3, -0.598357
4, -0.601060
5, -1.262233
6, 0.444509
7, 0.376389
8, 0.760253
9, -0.880996
1, -0.355036
2, -0.012078
3, -0.608267
4, -0.608798
5, -1.253044
6, 0.440088
7, 0.363196
8, 0.775919
9, -0.888534
1, -0.362589
2, -0.016049
3, -0.592622
4, -0.623555
5, -1.260801
6, 0.470654
7, 0.360268
8, 0.774380
9, -0.882469
1, -0.339328
2, -0.029565
3, -0.605215
4, -0.603223
5, -1.272616
6, 0.459646
7, 0.374959
8, 0.765844
9, -0.890423
1, -0.356378
2, -0.008721
3, -0.615275
4, -0.611231
5, -1.262826
6, 0.454921
7, 0.362229
8, 0.781407
9, -0.897933
1, -0.364483
2, -0.013524
3, -0.598649
4, -0.626112
5, -1.271643
6, 0.485445
7, 0.358298
8, 0.779078
9, -0.889872
1, -0.342350
2, -0.022791
3, -0.612277
4, -0.598799
5, -1.283079
6, 0.468627
7, 0.371064
8, 0.773733
9, -0.897732
1, -0.358520
2, -0.001494
3, -0.622864
4, -0.607513
5, -1.271602
6, 0.462922
7, 0.359627
8, 0.788797
9, -0.905220
1, -0.366706
2, -0.006358
3, -0.606171
4, -0.622375
5, -1.280433
6, 0.493228
7, 0.355701
8, 0.786464
9, -0.897215
1, -0.344590
2, -0.015440
3, -0.619898
4, -0.594817
5, -1.291751
6, 0.476124
7, 0.368121
8, 0.781364
9, -0.904924
1, -0.360961
2, 0.005664
3, -0.629967
4, -0.603838
5, -1.280122
6, 0.470576
7, 0.355550
8, 0.797570
9, -0.912656
1, -0.370681
2, -0.001487
3, -0.610440
4, -0.618281
5, -1.290748
6, 0.499593
7, 0.350216
8, 0.793647
9, -0.901942
1, -0.347681
2, -0.012049
3, -0.623639
4, -0.591784
5, -1.302917
6, 0.484387
7, 0.365299
8, 0.786720
9, -0.910597
1, -0.365384
2, 0.008297
3, -0.633044
4, -0.599126
5, -1.294479
6, 0.480487
7, 0.351707
8, 0.802342
9, -0.917818
1, -0.373652
2, 0.003454
3, -0.616331
4, -0.614051
5, -1.303221
6, 0.510652
7, 0.347655
8, 0.799969
9, -0.909629
1, -0.351392
2, -0.006716
3, -0.629881
4, -0.589329
5, -1.314514
6, 0.495604
7, 0.359762
8, 0.794438
9, -0.916999
1, -0.368103
2, 0.014211
3, -0.639811
4, -0.597630
5, -1.304119
6, 0.490672
7, 0.347290
8, 0.810056
9, -0.924409
1, -0.377071
2, 0.008386
3, -0.621455
4, -0.612583
5, -1.313830
6, 0.521278
7, 0.342221
8, 0.806763
9, -0.914034
1, -0.354420
2, -0.001162
3, -0.634961
4, -0.584675
5, -1.325595
6, 0.504637
7, 0.356597
8, 0.800703
9, -0.922606
1, -0.372032
2, 0.019190
3, -0.644294
4, -0.592017
5, -1.317111
6, 0.500747
7, 0.343151
8, 0.816242
9, -0.929732
1, -0.379939
2, 0.015033
3, -0.628506
4, -0.606830
5, -1.324898
6, 0.530324
7, 0.339838
8, 0.814500
9, -0.923116
1, -0.356337
2, 0.001693
3, -0.640917
4, -0.585032
5, -1.337219
6, 0.518861
7, 0.355850
8, 0.805450
9, -0.931536
1, -0.371950
2, 0.022849
3, -0.651678
4, -0.593543
5, -1.325686
6, 0.512995
7, 0.345560
8, 0.819392
9, -0.938628
1, -0.380491
2, 0.017766
3, -0.634631
4, -0.608329
5, -1.334486
6, 0.542507
7, 0.341378
8, 0.816903
9, -0.930280
1, -0.356436
2, 0.002599
3, -0.645991
4, -0.587697
5, -1.347495
6, 0.532763
7, 0.360342
8, 0.804946
9, -0.939237
1, -0.371326
2, 0.024190
3, -0.656949
4, -0.597432
5, -1.333378
6, 0.525598
7, 0.350114
8, 0.819777
9, -0.946763
1, -0.379859
2, 0.019155
3, -0.639945
4, -0.612137
5, -1.342055
6, 0.554900
7, 0.346004
8, 0.817352
9, -0.938573
1, -0.357085
2, 0.008522
3, -0.653370
4, -0.587433
5, -1.353589
6, 0.540338
7, 0.359398
8, 0.811099
9, -0.946469
1, -0.373722
2, 0.029380
3, -0.663261
4, -0.595444
5, -1.343546
6, 0.535576
7, 0.347461
8, 0.826064
9, -0.953565
1, -0.382355
2, 0.024238
3, -0.646050
4, -0.610174
5, -1.352320
6, 0.564943
7, 0.343163
8, 0.823504
9, -0.944996
1, -0.359411
2, 0.013615
3, -0.659302
4, -0.584557
5, -1.364181
6, 0.550147
7, 0.357814
8, 0.816720
9, -0.953458
1, -0.373820
2, 0.034815
3, -0.670431
4, -0.594132
5, -1.350094
6, 0.542751
7, 0.348479
8, 0.830454
9, -0.960668
1, -0.382516
2, 0.029638
3, -0.653184
4, -0.608750
5, -1.358795
6, 0.571745
7, 0.344355
8, 0.827999
9, -0.952489
1, -0.359227
2, 0.019259
3, -0.666528
4, -0.581858
5, -1.370780
6, 0.556337
7, 0.359644
8, 0.821186
9, -0.961249
1, -0.373629
2, 0.040509
3, -0.677500
4, -0.591758
5, -1.356174
6, 0.548795
7, 0.349955
8, 0.835482
9, -0.968630
1, -0.383102
2, 0.034291
3, -0.658118
4, -0.606688
5, -1.365973
6, 0.579341
7, 0.344425
8, 0.831852
9, -0.957317
1, -0.360415
2, 0.024811
3, -0.671715
4, -0.579090
5, -1.377505
6, 0.562800
7, 0.358575
8, 0.825939
9, -0.965798
1, -0.375750
2, 0.045215
3, -0.682121
4, -0.587430
5, -1.366408
6, 0.557141
7, 0.348396
8, 0.839485
9, -0.972706
1, -0.385903
2, 0.037927
3, -0.661703
4, -0.601925
5, -1.376814
6, 0.586291
7, 0.342593
8, 0.835319
9, -0.961037
1, -0.363602
2, 0.027627
3, -0.675258
4, -0.577942
5, -1.387890
6, 0.571714
7, 0.354612
8, 0.829769
9, -0.968342
1, -0.378029
2, 0.048325
3, -0.686076
4, -0.587260
5, -1.374521
6, 0.564727
7, 0.345079
8, 0.843446
9, -0.975491
1, -0.387489
2, 0.042176
3, -0.667200
4, -0.601767
5, -1.383952
6, 0.593672
7, 0.340215
8, 0.840284
9, -0.965786
1, -0.364464
2, 0.028698
3, -0.679602
4, -0.582135
5, -1.395443
6, 0.583098
7, 0.354331
8, 0.832021
9, -0.973390
1, -0.381492
2, 0.048775
3, -0.688648
4, -0.589735
5, -1.386482
6, 0.579060
7, 0.341318
8, 0.847365
9, -0.980302
1, -0.391056
2, 0.042469
3, -0.669524
4, -0.604041
5, -1.395915
6, 0.607666
7, 0.336439
8, 0.844148
9, -0.970546
1, -0.367611
2, 0.031320
3, -0.682655
4, -0.578778
5, -1.407929
6, 0.593516
7, 0.351960
8, 0.836767
9, -0.979240
1, -0.384048
2, 0.051664
3, -0.692257
4, -0.586484
5, -1.398391
6, 0.589015
7, 0.340215
8, 0.851304
9, -0.986101
1, -0.393365
2, 0.045928
3, -0.673300
4, -0.601268
5, -1.407492
6, 0.619094
7, 0.335012
8, 0.848102
9, -0.975516
1, -0.369771
2, 0.032320
3, -0.685650
4, -0.580651
5, -1.419383
6, 0.608303
7, 0.350519
8, 0.839158
9, -0.983632
1, -0.385149
2, 0.052751
3, -0.695619
4, -0.589357
5, -1.407817
6, 0.602660
7, 0.339280
8, 0.854089
9, -0.990917
1, -0.395583
2, 0.045139
3, -0.674216
4, -0.603743
5, -1.418312
6, 0.632170
7, 0.332921
8, 0.849449
9, -0.977872
1, -0.371355
2, 0.029358
3, -0.685490
4, -0.584719
5, -1.430704
6, 0.623317
7, 0.351203
8, 0.837540
9, -0.986379
1, -0.384895
2, 0.049563
3, -0.696616
4, -0.594047
5, -1.416784
6, 0.615652
7, 0.342651
8, 0.850303
9, -0.993407
1, -0.394736
2, 0.042997
3, -0.676671
4, -0.608454
5, -1.426396
6, 0.644849
7, 0.337010
8, 0.846540
9, -0.981975
1, -0.370743
2, 0.029145
3, -0.689136
4, -0.588112
5, -1.438140
6, 0.634281
7, 0.352666
8, 0.837501
9, -0.990110
1, -0.384928
2, 0.049646
3, -0.699926
4, -0.597298
5, -1.424863
6, 0.627294
7, 0.343138
8, 0.851272
9, -0.997358
1, -0.394238
2, 0.044068
3, -0.680958
4, -0.611771
5, -1.433536
6, 0.656783
7, 0.338137
8, 0.848276
9, -0.987168
1, -0.369692
2, 0.026719
3, -0.691791
4, -0.595131
5, -1.445297
6, 0.649439
7, 0.356402
8, 0.835366
9, -0.995229
1, -0.384760
2, 0.047407
3, -0.702013
4, -0.604048
5, -1.433054
6, 0.643390
7, 0.345493
8, 0.850345
9, -1.002631
1, -0.396027
2, 0.038525
3, -0.678317
4, -0.618197
5, -1.444208
6, 0.673148
7, 0.338033
8, 0.844465
9, -0.986943
1, -0.372504
2, 0.024951
3, -0.691029
4, -0.598938
5, -1.455322
6, 0.662740
7, 0.352388
8, 0.836181
9, -0.994700
1, -0.386028
2, 0.045297
3, -0.702170
4, -0.608312
5, -1.441221
6, 0.655018
7, 0.343585
8, 0.849424
9, -1.001952
1, -0.397167
2, 0.036671
3, -0.678613
4, -0.622356
5, -1.452096
6, 0.684719
7, 0.336343
8, 0.843816
9, -0.986636
1, -0.374197
2, 0.027463
3, -0.693187
4, -0.596526
5, -1.462450
6, 0.668331
7, 0.348544
8, 0.838925
9, -0.994377
1, -0.388556
2, 0.047992
3, -0.703889
4, -0.605459
5, -1.449679
6, 0.661674
7, 0.338699
8, 0.853000
9, -1.001714
1, -0.399694
2, 0.039259
3, -0.680957
4, -0.619058
5, -1.460342
6, 0.689673
7, 0.332002
8, 0.847749
9, -0.987927
1, -0.376506
2, 0.029108
3, -0.695133
4, -0.594647
5, -1.471029
6, 0.674749
7, 0.344968
8, 0.842073
9, -0.995853
1, -0.392728
2, 0.048944
3, -0.704247
4, -0.602440
5, -1.461500
6, 0.670371
7, 0.332108
8, 0.857798
9, -1.003079
1, -0.403055
2, 0.041772
3, -0.682649
4, -0.616583
5, -1.471323
6, 0.699953
7, 0.325697
8, 0.853346
9, -0.989670
1, -0.378390
2, 0.025254
3, -0.694174
4, -0.599537
5, -1.482738
6, 0.691988
7, 0.343042
8, 0.841730
9, -0.997775
1, -0.392066
2, 0.045379
3, -0.705073
4, -0.608622
5, -1.469370
6, 0.684748
7, 0.333724
8, 0.855441
9, -1.005201
1, -0.403246
2, 0.036719
3, -0.681477
4, -0.622381
5, -1.480028
6, 0.713788
7, 0.326553
8, 0.849886
9, -0.990065
1, -0.378550
2, 0.023924
3, -0.694548
4, -0.599454
5, -1.491906
6, 0.701654
7, 0.343841
8, 0.840929
9, -0.999215
1, -0.392579
2, 0.043962
3, -0.705286
4, -0.608107
5, -1.479548
6, 0.695031
7, 0.334279
8, 0.854586
9, -1.006534
1, -0.403195
2, 0.036532
3, -0.682776
4, -0.622155
5, -1.489380
6, 0.724819
7, 0.327546
8, 0.849873
9, -0.992256
1, -0.380445
2, 0.029415
3, -0.698408
4, -0.592869
5, -1.498542
6, 0.704696
7, 0.338860
8, 0.846334
9, -1.000030
1, -0.395556
2, 0.049329
3, -0.708492
4, -0.600690
5, -1.488236
6, 0.699477
7, 0.328142
8, 0.860458
9, -1.007182
1, -0.406284
2, 0.041715
3, -0.686002
4, -0.614640
5, -1.498137
6, 0.728725
7, 0.321448
8, 0.855708
9, -0.993148
1, -0.382998
2, 0.028731
3, -0.698729
4, -0.594480
5, -1.509377
6, 0.717706
7, 0.336954
8, 0.847062
9, -1.001623
1, -0.397138
2, 0.049026
3, -0.709606
4, -0.602974
5, -1.497187
6, 0.711173
7, 0.327588
8, 0.860504
9, -1.008828
1, -0.407670
2, 0.041772
3, -0.687649
4, -0.616842
5, -1.506739
6, 0.740086
7, 0.321193
8, 0.856100
9, -0.995495
1, -0.383366
2, 0.029995
3, -0.700979
4, -0.592587
5, -1.518492
6, 0.726783
7, 0.338700
8, 0.847616
9, -1.005097
1, -0.398107
2, 0.049967
3, -0.711353
4, -0.600525
5, -1.507739
6, 0.721198
7, 0.328532
8, 0.861392
9, -1.012253
1, -0.410211
2, 0.039748
3, -0.686249
4, -0.613868
5, -1.519004
6, 0.748872
7, 0.320452
8, 0.854570
9, -0.995494
1, -0.385072
2, 0.023132
3, -0.697757
4, -0.596330
5, -1.530596
6, 0.740844
7, 0.339089
8, 0.842252
9, -1.004026
1, -0.399884
2, 0.043218
3, -0.708081
4, -0.604324
5, -1.519756
6, 0.735272
7, 0.328579
8, 0.856504
9, -1.011352
1, -0.410008
2, 0.036951
3, -0.687189
4, -0.618191
5, -1.528341
6, 0.763890
7, 0.322731
8, 0.852884
9, -0.999284
1, -0.385024
2, 0.021132
3, -0.698799
4, -0.599314
5, -1.540293
6, 0.755117
7, 0.342176
8, 0.840573
9, -1.008320
1, -0.400289
2, 0.041394
3, -0.708969
4, -0.607032
5, -1.530048
6, 0.749975
7, 0.331309
8, 0.854996
9, -1.015560
1, -0.410926
2, 0.034325
3, -0.686725
4, -0.620927
5, -1.539283
6, 0.779032
7, 0.324585
8, 0.850527
9, -1.001498
1, -0.387241
2, 0.023844
3, -0.701205
4, -0.597603
5, -1.549604
6, 0.764773
7, 0.338295
8, 0.844461
9, -1.009880
1, -0.402224
2, 0.044051
3, -0.711504
4, -0.605450
5, -1.539022
6, 0.759380
7, 0.327674
8, 0.858784
9, -1.017180
1, -0.414053
2, 0.034533
3, -0.687003
4, -0.618938
5, -1.549875
6, 0.787317
7, 0.319444
8, 0.852162
9, -1.000133
1, -0.388855
2, 0.018888
3, -0.698998
4, -0.600278
5, -1.561460
6, 0.778435
7, 0.338227
8, 0.840499
9, -1.009075
1, -0.403429
2, 0.040001
3, -0.709769
4, -0.609124
5, -1.548646
6, 0.771897
7, 0.327653
8, 0.855820
9, -1.016890
1, -0.414804
2, 0.031550
3, -0.686038
4, -0.622626
5, -1.558679
6, 0.800067
7, 0.320166
8, 0.850257
9, -1.001271
1, -0.390720
2, 0.020561
3, -0.700287
4, -0.599402
5, -1.569275
6, 0.786327
7, 0.335412
8, 0.843301
9, -1.010292
1, -0.405967
2, 0.041493
3, -0.710671
4, -0.607475
5, -1.558191
6, 0.780828
7, 0.324417
8, 0.858395
9, -1.017780
1, -0.417885
2, 0.031813
3, -0.686153
4, -0.620685
5, -1.568920
6, 0.808004
7, 0.316223
8, 0.851740
9, -1.000922
1, -0.393311
2, 0.018175
3, -0.699433
4, -0.601409
5, -1.579618
6, 0.797586
7, 0.331948
8, 0.843013
9, -1.009421
1, -0.408803
2, 0.038579
3, -0.709388
4, -0.609060
5, -1.569540
6, 0.792670
7, 0.320325
8, 0.858321
9, -1.016889
1, -0.420095
2, 0.030318
3, -0.685919
4, -0.622305
5, -1.579230
6, 0.820197
7, 0.313152
8, 0.853074
9, -1.001983
1, -0.396004
2, 0.017672
3, -0.699264
4, -0.601550
5, -1.590125
6, 0.808699
7, 0.329656
8, 0.844411
9, -1.011125
1, -0.411923
2, 0.037943
3, -0.708811
4, -0.608959
5, -1.580689
6, 0.804256
7, 0.317251
8, 0.860208
9, -1.018565
1, -0.422978
2, 0.030132
3, -0.685713
4, -0.622479
5, -1.590242
6, 0.832501
7, 0.309787
8, 0.854934
9, -1.002970
1, -0.398344
2, 0.020896
3, -0.701193
4, -0.596054
5, -1.600149
6, 0.815896
7, 0.324983
8, 0.849237
9, -1.012519
1, -0.413773
2, 0.041579
3, -0.711292
4, -0.603803
5, -1.589761
6, 0.810824
7, 0.313475
8, 0.864664
9, -1.020051
1, -0.425328
2, 0.032718
3, -0.687400
4, -0.617144
5, -1.599992
6, 0.838410
7, 0.305378
8, 0.858455
9, -1.003311
1, -0.399290
2, 0.014160
3, -0.698379
4, -0.601722
5, -1.610984
6, 0.831908
7, 0.325416
8, 0.844173
9, -1.011760
1, -0.415700
2, 0.034270
3, -0.707465
4, -0.608822
5, -1.602283
6, 0.827976
7, 0.312070
8, 0.860529
9, -1.019149
1, -0.426399
2, 0.027408
3, -0.684991
4, -0.622322
5, -1.610941
6, 0.856335
7, 0.305148
8, 0.856089
9, -1.004609
1, -0.401893
2, 0.017856
3, -0.700541
4, -0.597450
5, -1.620636
6, 0.840552
7, 0.319421
8, 0.850526
9, -1.013667
1, -0.416781
2, 0.039206
3, -0.711261
4, -0.605797
5, -1.608666
6, 0.834542
7, 0.308500
8, 0.866187
9, -1.021530
1, -0.427126
2, 0.032845
3, -0.690153
4, -0.619299
5, -1.616968
6, 0.862092
7, 0.302042
8, 0.862215
9, -1.008350
1, -0.401714
2, 0.015367
3, -0.701243
4, -0.602799
5, -1.628317
6, 0.854891
7, 0.322643
8, 0.848045
9, -1.017341
1, -0.416770
2, 0.036465
3, -0.711816
4, -0.610768
5, -1.617151
6, 0.849295
7, 0.311671
8, 0.863420
9, -1.025046
1, -0.427354
2, 0.029823
3, -0.689788
4, -0.624252
5, -1.625613
6, 0.877360
7, 0.304813
8, 0.859116
9, -1.010773
1, -0.401977
2, 0.013764
3, -0.701487
4, -0.605849
5, -1.637258
6, 0.868876
7, 0.325627
8, 0.845945
